id,doc_id,category,doc_type,issue_date,client_name,amount,memo,file_path,created_at,updated_at
7d788b47-fd46-4436-bddb-9ef83a3f9b47,001,支出情報,03.請求書,20250415,ラクスル株式会社,9212,,支出情報\03.請求書\001_20250415_9212_ラクスル株式会社.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
e03a5c0b-46c9-40b4-9141-75f8f17504b5,002,支出情報,03.請求書,20250411,一般社団法人東海地区信用金庫,192500,,支出情報\03.請求書\002_20250411_192500_一般社団法人東海地区信用金庫.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
53f27cd4-074a-4dbf-b23a-1134fc96fd22,003,支出情報,03.請求書,20250607,444,1,,支出情報\03.請求書\003_20250607_1_444.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
68288d41-49a5-44d3-9033-53a49be1b5cd,004,支出情報,03.請求書,20250421,松本商工会議所,600600,,支出情報\03.請求書\004_20250421_600600_松本商工会議所.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
ee77e2da-ba3d-4693-90a9-181777e42b9c,005,支出情報,03.請求書,20250715,株式会社東海テック,495000,,支出情報\03.請求書\005_20250715_495000_株式会社東海テック.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
002b8809-e733-43c7-9bc4-99341d406399,999,支出情報,03.請求書,20250905,テスト株式会社,12345,,支出情報\03.請求書\999_20250905_12345_テスト株式会社.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
208fdf7e-61de-42a5-a481-17132f2cc4e1,001,支出情報,04.領収証,20250325,株式会社セレクトタイプ,1650,,支出情報\04.領収証\001_20250325_1650_株式会社セレクトタイプ.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
42235ab9-942f-4693-972d-48b8178afe5c,002,支出情報,04.領収証,20250325,株式会社セレクトタイプ,1650,,支出情報\04.領収証\002_20250325_1650_株式会社セレクトタイプ.pdf,2025-09-04T21:19:39.514701,2025-09-04T21:19:39.514701
